3199.14	347.418
3198.44	336.783
3197.73	311.925
3197.02	361.5
3196.32	364.994
3195.61	347.229
3194.91	375.523
3194.2	343.592
3193.5	371.878
3192.79	410.781
3192.08	410.725
3191.38	350.485
3190.67	371.675
3189.97	375.164
3189.26	399.884
3188.55	339.678
3187.85	375.01
3187.14	357.272
3186.43	399.666
3185.73	442.048
3185.02	388.949
3184.31	371.219
3183.6	332.284
3182.9	374.652
3182.19	374.601
3181.48	356.882
3180.77	402.762
3180.07	406.24
3179.36	356.736
3178.65	399.066
3177.94	406.074
3177.23	360.12
3176.53	381.252
3175.82	370.611
3175.11	405.852
3174.4	349.338
3173.69	377.516
3172.98	395.102
3172.28	391.521
3171.57	387.941
3170.86	412.572
3170.15	338.474
3169.44	334.903
3168.73	405.353
3168.02	422.92
3167.31	373.528
3166.6	366.43
3165.89	369.903
3165.18	373.375
3164.47	362.758
3163.76	390.88
3163.05	355.617
3162.34	383.732
3161.63	401.28
3160.92	394.186
3160.21	387.094
3159.5	390.56
3158.79	362.362
3158.08	344.724
3157.37	397.434
3156.66	386.83
3155.95	383.261
3155.24	372.661
3154.52	404.247
3153.81	354.986
3153.1	347.909
3152.39	333.807
3151.68	382.947
3150.97	389.92
3150.26	347.719
3149.54	386.302
3148.83	344.113
3148.12	344.066
3147.41	358.06
3146.69	358.011
3145.98	357.962
3145.27	421.075
3144.56	375.407
3143.84	312.212
3143.13	343.737
3142.42	336.676
3141.71	385.722
3140.99	294.511
3140.28	392.627
3139.57	357.523
3138.85	343.455
3138.14	353.921
3137.43	367.887
3136.71	304.779
3136	346.77
3135.29	315.203
3134.57	357.181
3133.86	360.633
3133.14	364.085
3132.43	364.035
3131.71	412.983
3131	416.426
3130.29	374.383
3129.57	405.817
3128.86	402.264
3128.14	321.767
3127.43	353.196
3126.71	391.609
3126	328.627
3125.28	370.529
3124.57	363.488
3123.85	363.439
3123.14	387.848
3122.42	356.352
3121.7	366.783
3120.99	356.255
3120.27	408.589
3119.56	408.533
3118.84	335.161
3118.12	363.041
3117.41	383.934
3116.69	376.902
3115.97	348.935
3115.26	352.376
3114.54	338.375
3113.82	383.671
3113.11	345.257
3112.39	397.514
3111.67	359.109
3110.96	383.462
3110.24	338.097
3109.52	358.961
3108.8	355.428
3108.09	383.252
3107.37	358.814
3106.65	344.833
3105.93	407.474
3105.22	358.667
3104.5	386.472
3103.78	351.607
3103.06	407.251
3102.34	344.55
3101.63	347.983
3100.91	361.852
3100.19	407.028
3099.47	323.491
3098.75	417.351
3098.03	344.267
3097.31	410.283
3096.59	365.032
3095.87	399.743
3095.15	351.03
3094.44	340.557
3093.72	406.528
3093	385.627
3092.28	375.154
3091.56	364.683
3090.84	354.215
3090.12	392.361
3089.4	402.723
3088.68	381.84
3087.96	378.317
3087.24	343.562
3086.52	301.877
3085.79	357.346
3085.07	381.579
3084.35	357.248
3083.63	395.346
3082.91	384.89
3082.19	329.365
3081.47	391.718
3080.75	360.47
3080.03	356.955
3079.31	401.952
3078.58	388.039
3077.86	353.344
3077.14	349.832
3076.42	346.321
3075.7	346.274
3074.97	356.613
3074.25	411.953
3073.53	349.593
3072.81	387.615
3072.08	377.181
3071.36	363.289
3070.64	325.186
3069.92	394.321
3069.19	373.516
3068.47	352.717
3067.75	397.616
3067.02	452.875
3066.3	373.312
3065.58	373.26
3064.85	400.855
3064.13	355.883
3063.41	383.471
3062.68	393.782
3061.96	373.005
3061.24	352.235
3060.51	431.601
3059.79	407.376
3059.06	358.994
3058.34	414.167
3057.61	410.659
3056.89	355.396
3056.17	386.397
3055.44	386.344
3054.72	369.046
3053.99	406.93
3053.27	358.601
3052.54	389.581
3051.82	392.974
3051.09	392.921
3050.36	392.867
3049.64	396.259
3048.91	385.869
3048.19	375.482
3047.46	409.874
3046.74	392.598
3046.01	420.092
3045.28	364.948
3044.56	402.765
3043.83	416.477
3043.1	388.888
3042.38	344.102
3041.65	426.628
3040.93	385.289
3040.2	392.115
3039.47	398.94
3038.74	364.499
3038.02	378.201
3037.29	422.84
3036.56	439.969
3035.84	364.299
3035.11	419.23
3034.38	405.43
3033.65	388.197
3032.92	364.1
3032.2	394.96
3031.47	425.811
3030.74	357.083
3030.01	391.365
3029.28	377.581
3028.56	363.801
3027.83	374.046
3027.1	373.995
3026.37	418.542
3025.64	408.195
3024.91	414.998
3024.18	322.351
3023.45	411.456
3022.72	397.686
3022	455.905
3021.27	353.021
3020.54	428.365
3019.81	421.454
3019.08	459.082
3018.35	424.764
3017.62	380.18
3016.89	400.676
3016.16	397.197
3015.43	386.871
3014.7	376.549
3013.97	462.065
3013.24	417.513
3012.51	400.347
3011.77	420.82
3011.04	383.133
3010.31	407.023
3009.58	393.288
3008.85	482.139
3008.12	454.721
3007.39	399.963
3006.66	427.253
3005.92	461.37
3005.19	413.467
3004.46	433.91
3003.73	444.099
3003	457.701
3002.27	406.41
3001.53	460.991
3000.8	433.613
3000.07	443.796
2999.34	413.015
2998.6	385.655
2997.87	399.252
2997.14	440.141
2996.41	433.257
2995.67	429.787
2994.94	416.086
2994.21	433.079
2993.47	398.924
2992.74	412.506
2992.01	415.858
2991.27	460.108
2990.54	473.676
2989.81	466.797
2989.07	456.512
2988.34	456.45
2987.6	504.069
2986.87	486.973
2986.14	500.526
2985.4	459.604
2984.67	469.753
2983.93	483.303
2983.2	459.415
2982.46	493.379
2981.73	486.507
2980.99	510.252
2980.26	540.793
2979.52	516.914
2978.79	489.641
2978.05	550.77
2977.32	492.906
2976.58	523.428
2975.85	540.349
2975.11	475.714
