3030.7,329.61
3029.9,298.67
3029.2,312.36
3028.5,288.29
3027.8,305.41
3027,288.21
3026.3,271.02
3025.6,298.43
3024.8,339.54
3024.1,301.77
3023.4,342.88
3022.7,318.83
3021.9,335.93
3021.2,311.89
3020.5,339.26
3019.7,339.21
3019,301.48
3018.3,311.72
3017.6,280.85
3016.8,321.91
3016.1,311.59
3015.4,260.19
3014.6,328.62
3013.9,349.11
3013.2,325.11
3012.4,355.86
3011.7,359.23
3011,328.4
3010.2,345.45
3009.5,362.5
3008.8,321.42
3008.1,348.73
3007.3,331.59
3006.6,352.05
3005.9,314.41
3005.1,338.29
3004.4,324.57
3003.7,293.79
3002.9,331.32
3002.2,362.01
3001.5,327.81
3000.7,331.18
3000,310.65
2999.3,351.57
2998.5,310.57
2997.8,334.41
2997.1,354.84
2996.3,307.03
2995.6,344.51
2994.9,306.94
2994.1,354.64
2993.4,378.46
2992.7,337.5
2991.9,320.41
2991.2,296.51
2990.5,350.99
2989.7,333.91
2989,378.15
2988.3,398.54
2987.5,343.99
2986.8,337.13
2986.1,371.13
2985.3,381.3
2984.6,350.61
2983.9,374.38
2983.1,330.1
2982.4,374.28
2981.7,398.05
2980.9,418.4
2980.2,353.72
2979.5,384.28
2978.7,394.43
2978,401.17
2977.3,336.53
2976.5,360.28
2975.8,377.22
2975.1,397.56
2974.3,383.91
2973.6,421.23
2972.8,332.86
2972.1,393.94
2971.4,393.89
2970.6,342.91
2969.9,417.54
2969.2,386.94
2968.4,393.67
2967.7,403.8
2966.9,410.53
2966.2,420.65
2965.5,437.55
2964.7,376.45
2964,393.35
2963.3,406.86
2962.5,403.41
2961.8,403.36
2961.1,427.02
2960.3,406.63
2959.6,440.46
2958.8,369.26
2958.1,433.56
2957.4,443.67
2956.6,399.58
2955.9,369.06
2955.1,446.87
2954.4,402.8
2953.7,406.13
2952.9,406.08
2952.2,392.49
2951.4,439.8
2950.7,426.21
2950,443.06
2949.2,446.38
2948.5,429.41
2947.8,405.69
2947,361.69
2946.3,466.41
2945.5,405.52
2944.8,429.12
2944.1,418.92
2943.3,415.49
2942.6,418.81
2941.8,412
2941.1,371.42
2940.3,435.52
2939.6,357.82
2938.9,445.52
2938.1,442.09
2937.4,428.53
2936.7,455.46
2935.9,398.05
2935.2,438.47
2934.4,391.2
2933.7,451.84
2932.9,448.41
2932.2,418.01
2931.5,465.14
2930.7,454.96
2930,454.9
2929.2,421.15
2928.5,451.41
2927.8,404.19
2927,373.82
2926.3,390.61
2925.5,404.02
2924.8,403.97
2924,440.94
2923.3,413.95
2922.6,440.82
2921.8,400.38
2921.1,413.78
2920.3,403.64
2919.6,437.21
2918.8,423.7
2918.1,396.75
2917.3,376.52
2916.6,426.89
2915.9,416.75
2915.1,406.61
2914.4,396.47
2913.6,430.01
2912.9,453.47
2912.1,376.16
2911.4,446.63
2910.7,399.56
2909.9,369.29
2909.2,375.95
2908.4,419.53
2907.7,402.7
2906.9,422.77
2906.2,429.43
2905.4,385.76
2904.7,379
2903.9,395.71
2903.2,422.48
2902.4,409.01
2901.7,425.72
2901,398.85
2900.2,418.9
2899.5,398.74
2898.7,381.93
2898,345.03
2897.2,381.83
2896.5,385.12
2895.7,408.51
2895,348.19
2894.2,381.62
2893.5,411.69
2892.8,414.98
2892,394.85
2891.3,354.64
2890.5,401.43
2889.8,428.13
2889,438.11
2888.3,391.23
2887.5,384.49
2886.8,357.69
2886,401.1
2885.3,391.02
2884.5,394.31
2883.8,384.23
2883,384.18
2882.3,364.08
2881.5,387.41
2880.8,384.02
2880,430.71
2879.3,400.6
2878.5,410.56
2877.8,400.49
2877,343.71
2876.3,347
2875.5,403.66
2874.8,423.62
2874,403.55
2873.3,350.14
2872.5,406.78
2871.8,376.72
2871,416.67
2870.3,393.28
2869.5,396.56
2868.8,383.17
2868,393.12
2867.3,383.07
2866.5,373.02
2865.8,402.94
2865,359.6
2864.3,392.85
2863.5,436.07
2862.8,339.49
2862,406
2861.3,419.25
2860.5,419.19
2859.8,395.85
2859,395.8
2858.3,355.83
2857.5,405.66
2856.8,405.61
2856,362.34
2855.3,375.58
2854.5,362.24
2853.8,395.42
2853,368.78
2852.3,372.05
2851.5,388.61
2850.8,371.95
2850,385.18
2849.2,411.69
2848.5,405
2847.7,438.13
2847,408.2
2846.2,398.19
2845.5,384.87
2844.7,371.54
2844,447.78
2843.2,361.49
2842.5,397.92
2841.7,411.13
2841,437.59
2840.2,384.5
2839.4,397.7
2838.7,444.04
2837.9,430.72
2837.2,397.54
2836.4,364.36
2835.7,397.43
2834.9,364.26
2834.2,423.81
2833.4,420.44
2832.7,354.18
2831.9,397.15
2831.1,377.24
2830.4,387.12
2829.6,423.46
2828.9,443.25
2828.1,393.57
2827.4,419.98
2826.6,416.61
2825.8,419.86
2825.1,442.94
2824.3,396.61
2823.6,389.94
2822.8,373.37
2822.1,419.57
2821.3,419.51
2820.6,452.48
2819.8,422.7
2819,409.44
2818.3,406.08
2817.5,458.84
2816.8,415.87
2816,429.01
2815.3,445.45
2814.5,419
2813.7,438.73
2813,445.27
2812.2,448.5
2811.5,389.09
2810.7,438.49
2809.9,375.8
2809.2,392.23
2808.4,451.49
2807.7,428.36
2806.9,477.72
2806.2,431.54
2805.4,441.36
2804.6,441.3
2803.9,421.48
2803.1,470.81
2802.4,421.37
2801.6,447.64
2800.8,506.82
2800.1,480.42
2799.3,427.72
2798.6,467.13
2797.8,444.05
2797,483.45
2796.3,460.36
2795.5,493.18
2794.8,479.96
2794,437.17
2793.2,456.82
2792.5,473.19
2791.7,515.84
2791,482.92
2790.2,492.71
2789.4,482.79
2788.7,459.73
2787.9,456.39
2787.2,489.15
2786.4,495.65
2785.6,489.02
2784.9,538.17
2784.1,498.73
2783.3,505.22
2782.6,495.31
2781.8,491.96
2781.1,531.25
2780.3,557.4
2779.5,504.87
2778.8,524.47
2778,494.9
2777.2,517.77
2776.5,520.98
2775.7,573.32
2774.9,569.97
2774.2,569.89
2773.4,599.29
2772.7,559.91
2771.9,579.48
2771.1,536.84
2770.4,589.14
2769.6,641.42
2768.8,628.24
2768.1,644.51
2767.3,654.24
2766.6,690.13
2765.8,660.6
2765,618
2764.2,729.07
2763.5,670.13
2762.7,679.85
2762,748.38
2761.2,771.15
2760.4,692.63
2759.7,774.21
2758.9,761.03
2758.1,728.27
2757.4,773.89
2756.6,728.07
2755.8,806.32
2755.1,881.28
2754.3,842
2753.5,802.72
2752.8,962.48
2752,998.23
2751.2,890.46
2750.5,971.87
2749.7,1017.4
2748.9,994.42
2748.2,1030.2
2747.4,984.37
2746.6,1059.2
2745.9,1107.9
2745.1,1146.9
2744.3,1153.2
2743.6,1208.5
2742.8,1208.3
2742,1175.5
2741.3,1224.2
2740.5,1194.8
2739.7,1197.8
2739,1292.1
2738.2,1461.1
2737.4,1412.1
2736.7,1398.9
2735.9,1437.7
2735.1,1421.3
2734.3,1577.2
2733.6,1632.2
2732.8,1580
2732,1544
2731.3,1605.5
2730.5,1598.8
2729.7,1715.6
2729,1692.6
2728.2,1760.6
2727.4,1705.1
2726.7,1766.6
2725.9,1857.3
2725.1,1876.5
2724.3,1843.8
2723.6,1905.2
2722.8,1927.6
2722,1823.5
2721.3,1927.1
2720.5,1969
2719.7,1926.6
2718.9,2010.6
2718.2,1997.4
2717.4,1942
2716.6,2087.6
2715.9,2103.5
2715.1,2125.9
2714.3,2106.2
2713.6,2112.4
2712.8,2121.8
2712,2092.4
2711.2,2085.6
2710.5,2010.8
2709.7,2068.8
2708.9,2036.2
2708.2,2139.5
2707.4,2071.2
2706.6,2083.9
2705.8,2187.1
2705.1,2128.6
2704.3,2150.9
2703.5,2134.5
2702.7,2098.6
2702,2143.6
2701.2,2185.3
2700.4,2188.2
2699.7,2120.1
2698.9,2055.2
2698.1,2074.3
2697.3,2183.8
2696.6,2164.1
2695.8,2050.8
2695,2053.7
2694.2,2066.4
2693.4,2062.9
2692.7,2120.7
2691.9,1971.9
2691.1,2129.8
2690.3,2000.4
2689.6,2055
2688.8,1996.6
2688,2096.3
2687.2,1931.6
2686.5,2102.2
2685.7,1976.2
2684.9,2017.8
2684.2,1930.5
2683.4,1933.5
2682.6,1923.6
2681.8,1891.1
2681.1,1858.6
2680.3,1835.8
2679.5,1858.1
2678.7,1845
2677.9,1696.6
2677.2,1776.8
2676.4,1676.8
2675.6,1757.1
2674.8,1682.8
2674.1,1589.3
2673.3,1640.5
2672.5,1723.9
2671.7,1534
2670.9,1607.7
2670.2,1626.8
2669.4,1559
2668.6,1555.6
2667.8,1478.3
2667.1,1484.5
2666.3,1413.6
2665.5,1503.3
2664.7,1426.1
2663.9,1355.2
2663.2,1470.6
2662.4,1415.8
2661.6,1367.5
2660.8,1325.6
2660.1,1312.6
2659.3,1357.3
2658.5,1309
2657.7,1212.6
2656.9,1238.1
2656.2,1247.5
2655.4,1160.8
2654.6,1211.9
2653.8,1195.7
2653,1147.5
2652.3,1092.8
2651.5,1176
2650.7,1153.4
2649.9,1098.8
2649.1,1053.8
2648.3,1098.5
2647.6,1002.3
2646.8,1037.3
2646,989.18
2645.2,915.43
2644.4,1027.3
2643.7,950.38
2642.9,927.85
2642.1,940.52
2641.3,940.39
2640.5,917.87
2639.8,920.94
2639,946.39
2638.2,888.72
2637.4,885.4
2636.6,853.32
2635.8,878.77
2635.1,843.5
2634.3,811.44
2633.5,833.68
2632.7,760.11
2631.9,811.1
2631.2,817.38
2630.4,804.49
2629.6,794.8
2628.8,785.12
2628,785.01
2627.2,740.24
2626.4,772.03
2625.7,752.79
2624.9,797.34
2624.1,714.32
2623.3,765.23
2622.5,650.36
2621.8,694.89
2621,669.3
2620.2,681.96
2619.4,669.12
2618.6,707.25
2617.8,653
2617,713.43
2616.3,694.22
2615.5,636.82
2614.7,646.28
2613.9,646.19
2613.1,655.65
2612.3,601.46
2611.5,607.74
2610.8,636.29
2610,585.3
2609.2,613.85
2608.4,648.75
2607.6,620.04
2606.8,594.52
2606,556.29
2605.2,543.5
2604.5,565.67
2603.7,517.93
2602.9,571.87
2602.1,594.03
2601.3,638.41
2600.5,606.57
2599.7,552.5
2599,552.43
2598.2,625.36
2597.4,590.36
2596.6,558.54
2595.8,612.41
2595,523.49
2594.2,551.97
2593.4,570.92
2592.7,545.47
2591.9,602.48
2591.1,494.6
2590.3,475.51
2589.5,529.33
2588.7,551.44
2587.9,541.85
2587.1,525.94
2586.3,487.85
2585.6,538.46
2584.8,563.72
2584,544.65
2583.2,468.58
2582.4,459.02
2581.6,531.76
2580.8,493.71
2580,525.28
2579.2,541.03
2578.4,544.12
2577.7,487.11
2576.9,496.53
2576.1,502.79
2575.3,518.53
2574.5,483.68
2573.7,537.35
2572.9,451.94
2572.1,508.76
2571.3,480.25
2570.5,445.44
2569.8,435.9
2568.9,448.47
2568.2,479.99
2567.4,495.71
2566.6,495.64
2565.8,476.63
2565,536.53
2564.2,460.72
2563.4,495.37
2562.6,482.68
2561.8,476.3
2561,432.08
2560.2,488.79
2559.4,488.72
2558.7,494.96
2557.9,428.69
2557.1,501.12
2556.3,488.45
2555.5,472.63
2554.7,453.66
2553.9,491.4
2553.1,456.68
2552.3,437.73
2551.5,459.71
2550.7,462.79
2549.9,494.2
2549.1,487.84
2548.3,456.31
2547.5,459.39
2546.8,453.03
2545.9,506.45
2545.2,462.34
2544.4,452.85
2543.6,481.08
2542.8,427.57
2542,433.8
2541.2,452.6
2540.4,433.68
2539.6,421.05
2538.8,452.41
2538,483.76
2537.2,486.83
2536.4,483.62
2535.6,483.56
2534.8,423.84
2534,467.73
2533.2,442.55
2532.4,486.43
2531.6,505.19
2530.8,451.78
2530,479.95
2529.2,392.06
2528.4,476.68
2527.6,391.96
2526.8,457.74
2526.1,495.3
2525.2,416.87
2524.4,451.28
2523.7,407.35
2522.8,451.16
2522.1,407.24
2521.3,463.56
2520.5,476.02
2519.7,463.43
2518.9,488.42
2518.1,441.39
2517.3,447.59
2516.5,450.66
2515.7,422.44
2514.9,453.66
2514.1,428.57
2513.3,478.56
2512.5,453.48
2511.7,469.05
2510.9,456.48
2510.1,459.54
2509.3,493.86
2508.5,481.29
2507.7,493.72
2506.9,424.92
2506.1,427.98
2505.3,493.52
2504.5,452.85
2503.7,480.89
2502.9,502.68
2502.1,455.78
2501.3,521.27
2500.5,477.5
2499.7,480.56
2498.9,474.25
2498.1,530.34
2497.3,511.55
2496.5,483.41
2495.7,455.28
2494.9,477.04
2494.1,480.09
2493.2,467.56
2492.4,551.64
2491.7,489.24
2490.8,492.29
2490,551.41
2489.2,467.24
2488.4,535.69
2487.6,482.68
2486.8,460.81
2486,495
2485.2,504.26
2484.4,507.31
2483.6,525.91
2482.8,488.5
2482,510.21
2481.2,544.35
2480.4,528.73
2479.6,528.65
2478.8,519.25
2478,522.29
2477.2,469.38
2476.4,553.23
2475.6,494.11
2474.8,518.89
2474,580.96
2473.2,534.28
2472.4,515.57
2471.6,593.14
2470.8,509.22
2469.9,586.76
2469.1,577.37
2468.3,496.59
2467.5,620.66
2466.7,539.9
2465.9,546.03
2465.1,542.85
2464.3,592.4
2463.5,589.22
2462.7,623.24
2461.9,564.25
2461.1,567.27
2460.3,629.18
2459.5,573.31
2458.7,520.56
2457.8,548.37
2457.1,579.27
2456.2,588.48
2455.4,572.92
2454.6,560.45
2453.8,547.99
2453,551.01
2452.2,569.5
2451.4,569.42
2450.6,569.35
2449.8,507.39
2449,593.94
2448.2,550.55
2447.3,569.03
2446.5,550.4
2445.7,553.41
2444.9,528.61
2444.1,534.72
2443.3,525.37
2442.5,550.02
2441.7,531.4
2440.9,528.24
2440.1,580.68
2439.3,512.65
2438.4,500.23
2437.6,521.77
2436.8,490.83
2436,518.54
2435.2,521.56
2434.4,536.91
2433.6,546.1
2432.8,487.41
2432,508.93
2431.2,511.94
2430.3,499.54
2429.5,487.14
2428.7,465.49
2427.9,437.69
2427.1,486.94
2426.3,449.89
2425.5,459.07
2424.7,471.33
2423.9,452.78
2423.1,471.2
2422.2,428.02
2421.4,421.81
2420.6,449.45
2419.8,470.94
2419,458.56
2418.2,458.5
2417.4,439.98
2416.6,482.98
2415.7,489.07
2414.9,473.62
2414.1,418.21
2413.3,412
2412.5,418.09
2411.7,368.85
2410.9,390.31
2410.1,411.77
2409.2,460.87
2408.4,384.01
2407.6,380.88
2406.8,383.9
2406,439.12
2405.2,442.13
2404.3,380.67
2403.5,411.31
2402.7,368.29
2401.9,435.75
2401.1,423.42
2400.3,444.83
2399.5,420.23
2398.6,423.24
2397.8,377.18
2397,371
2396.2,416.93
2395.4,401.55
2394.6,429.08
2393.8,373.86
2392.9,376.87
2392.1,438.09
2391.3,416.58
2390.5,441.03
2389.7,431.78
2388.8,434.78
2388,407.17
2387.2,382.63
2386.4,422.36
2385.6,361.1
2384.8,452.84
2383.9,391.59
2383.1,461.89
2382.3,385.37
2381.5,406.72
2380.7,443.35
2379.9,440.24
2379.1,394.32
2378.2,372.87
2377.4,409.49
2376.6,403.32
2375.8,400.21
2375,418.49
2374.1,418.43
2373.3,396.99
2372.5,427.47
2371.7,436.57
2370.9,396.83
2370,381.51
2369.2,378.41
2368.4,357
2367.6,433.22
2366.8,363
2365.9,390.4
2365.1,439.14
2364.3,420.78
2363.5,390.24
2362.7,426.76
2361.8,332.22
2361,402.26
2360.2,374.78
2359.4,396.06
2358.6,365.54
2357.7,432.5
2356.9,411.12
2356.1,417.15
2355.3,456.67
2354.5,435.3
2353.6,423.07
2352.8,426.05
2352,371.22
2351.2,386.38
2350.3,377.2
2349.5,434.94
2348.7,392.3
2347.9,398.33
2347.1,392.19
2346.2,410.38
2345.4,352.57
2344.6,392.03
2343.8,373.74
2342.9,388.88
2342.1,422.24
2341.3,370.55
2340.5,355.31
2339.7,364.38
2338.8,349.14
2338,367.31
2337.2,382.44
2336.4,373.28
2335.5,418.74
2334.7,391.38
2333.9,385.26
2333.1,418.57
2332.2,433.67
2331.4,482.13
2330.6,527.54
2329.8,472.9
2328.9,478.9
2328.1,415.19
2327.3,412.1
2326.5,387.8
2325.6,405.93
2324.8,442.22
2324,420.96
2323.2,399.7
2322.3,369.37
2321.5,378.4
2320.7,366.24
2319.9,387.37
2319,351.01
2318.2,384.24
2317.4,369.06
2316.6,399.26
2315.7,399.2
2314.9,353.79
2314.1,353.74
2313.2,408.1
2312.4,386.89
2311.6,404.97
2310.8,374.69
2309.9,435.07
2309.1,365.53
2308.3,392.66
2307.5,383.55
2306.6,347.26
2305.8,374.38
2305,353.2
2304.1,413.52
2303.3,377.25
2302.5,401.33
2301.7,392.23
2300.8,346.92
2300,431.33
2299.2,370.95
2298.3,410.1
2297.5,334.67
2296.7,391.9
2295.9,388.83
2295,391.79
2294.2,385.71
2293.4,358.54
2292.5,412.71
2291.7,466.87
2290.9,373.45
2290.1,415.55
2289.2,397.43
2288.4,379.31
2287.6,364.21
2286.7,412.31
2285.9,415.26
2285.1,430.25
2284.2,379.05
2283.4,409.07
2282.6,363.9
2281.7,351.83
2280.9,414.92
2280.1,387.8
2279.2,384.74
2278.4,378.68
2277.6,417.69
2276.8,390.59
2275.9,414.57
2275.1,411.51
2274.2,366.4
2273.4,357.34
2272.6,408.34
2271.8,393.27
2270.9,411.22
2270.1,396.16
2269.2,384.1
2268.4,345.04
2267.6,387
2266.8,383.94
2265.9,446.87
2265.1,368.84
2264.2,416.76
2263.4,407.71
2262.6,368.69
2261.8,380.62
2260.9,377.57
2260.1,380.52
2259.2,392.45
2258.4,377.42
2257.6,398.33
2256.7,353.36
2255.9,398.22
2255.1,422.11
2254.2,353.21
2253.4,383.09
2252.6,389.02
2251.7,353.06
2250.9,391.9
2250.1,367.92
2249.2,388.8
2248.4,397.72
2247.6,412.61
2246.7,439.46
2245.9,370.65
2245,382.56
2244.2,403.42
2243.4,382.45
2242.5,382.39
2241.7,319.61
2240.9,391.25
2240,373.28
2239.2,349.34
2238.3,403.03
2237.5,358.2
2236.7,358.15
2235.8,387.94
2235,390.87
2234.2,408.71
2233.3,402.69
2232.5,393.69
2231.6,357.85
2230.8,393.58
2230,426.31
2229.1,369.62
2228.3,408.31
2227.4,402.3
2226.6,420.12
2225.8,437.94
2224.9,357.45
2224.1,393.14
2223.2,393.08
2222.4,434.71
2221.6,369.16
2220.7,372.08
2219.9,398.82
2219.1,392.81
2218.2,398.71
2217.4,371.88
2216.5,336.13
2215.7,395.56
2214.8,386.59
2214,416.27
2213.2,380.54
2212.3,401.29
2211.5,368.54
2210.7,395.24
2209.8,368.44
2209,401.07
2208.1,409.92
2207.3,386.1
2206.4,418.72
2205.6,388.97
2204.8,415.63
2203.9,365.11
2203.1,368.03
2202.2,436.23
2201.4,379.79
2200.5,442.04
2199.7,409.35
2198.9,406.33
2198,409.24
2197.2,409.18
2196.3,376.51
2195.5,432.78
2194.6,394.19
2193.8,391.17
2192.9,376.3
2192.1,420.69
2191.3,373.23
2190.4,429.46
2189.6,399.78
2188.7,379
2187.9,396.71
2187,364.09
2186.2,426.2
2185.3,446.85
2184.5,369.86
2183.7,357.97
2182.8,369.76
2182,428.86
2181.1,416.97
2180.3,396.21
2179.4,357.72
2178.6,354.72
2177.7,396.05
2176.9,434.41
2176.1,392.98
2175.2,398.84
2174.4,407.64
2173.5,339.65
2172.7,401.62
2171.8,386.8
2171,389.7
2170.1,374.89
2169.3,392.54
2168.4,448.56
2167.6,386.53
2166.7,421.88
2165.9,410.02
2165,412.92
2164.2,371.57
2163.3,403.95
2162.5,365.57
2161.7,421.53
2160.8,386.1
2159.9,424.36
2159.1,418.4
2158.3,356.48
2157.4,374.1
2156.6,388.78
2155.7,435.84
2154.9,447.56
2154,415.11
2153.2,376.79
2152.3,420.88
2151.5,420.82
2150.6,385.45
2149.8,358.92
2148.9,388.29
2148.1,388.24
2147.2,405.82
2146.4,385.19
2145.5,402.77
2144.7,358.62
2143.8,414.42
2143,423.17
2142.1,431.93
2141.3,378.99
2140.4,381.87
2139.6,334.83
2138.7,428.75
2137.9,402.27
2137,428.63
2136.2,405.09
2135.3,410.9
2134.4,352.15
2133.6,431.33
2132.7,393.13
2131.9,378.41
2131,413.55
2130.2,425.22
2129.3,419.3
2128.5,451.49
2127.6,407.45
2126.8,381.02
2125.9,380.97
2125.1,404.35
2124.2,442.38
2123.4,418.89
2122.5,401.26
2121.7,415.84
2120.8,377.72
2119.9,424.51
2119.1,403.96
2118.2,368.78
2117.4,409.7
2116.5,389.16
2115.7,392.03
2114.8,383.2
2114,415.32
2113.1,426.96
2112.3,435.67
2111.4,406.38
2110.6,400.47
2109.7,415.03
2108.8,426.66
2108,435.37
2107.1,426.54
2106.3,446.93
2105.4,417.66
2104.6,411.76
2103.7,391.26
2102.8,420.4
2102,411.59
2101.1,429.04
2100.3,402.72
2099.4,388.07
2098.6,385.1
2097.7,425.89
2096.8,437.49
2096,425.77
2095.1,399.47
2094.3,384.83
2093.4,413.93
2092.6,361.41
2091.7,410.9
2090.8,437.06
2090,396.22
2089.1,390.34
2088.3,384.46
2087.4,433.91
2086.6,384.35
2085.7,457.08
2084.8,422.08
2084,404.56
2083.1,372.49
2082.3,384.08
2081.4,442.21
2080.5,433.42
2079.7,418.82
2078.8,398.41
2078,398.35
2077.1,392.48
2076.2,380.8
2075.4,409.81
2074.5,430.09
2073.7,409.69
2072.8,459.02
2071.9,418.29
2071.1,426.95
2070.2,389.14
2069.3,421.02
2068.5,400.64
2067.6,412.2
2066.8,391.82
2065.9,420.79
2065.1,426.53
2064.2,458.38
2063.3,435.11
2062.5,408.95
2061.6,420.49
2060.7,434.93
2059.9,350.8
2059,408.72
2058.2,405.76
2057.3,411.5
2056.4,443.32
2055.6,379.52
2054.7,396.85
2053.8,428.65
2053,417.01
2052.1,379.31
2051.2,434.26
2050.4,411.04
2049.5,454.4
2048.7,431.19
2047.8,448.49
2046.9,425.28
2046.1,364.47
2045.2,413.59
2044.3,396.18
2043.5,445.28
2042.6,393.18
2041.7,419.14
2040.9,445.09
2040,421.91
2039.1,433.41
2038.3,381.35
2037.4,421.74
2036.5,421.68
2035.7,415.84
2034.8,415.78
2034,438.82
2033.1,461.85
2032.2,427.15
2031.3,447.29
2030.5,464.54
2029.6,438.51
2028.8,458.64
2027.9,449.93
2027,421.03
2026.2,446.92
2025.3,418.03
2024.4,392.02
2023.5,423.67
2022.7,426.5
2021.8,429.32
2021,437.9
2020.1,440.72
2019.2,457.94
2018.3,463.63
2017.5,454.93
2016.6,469.26
2015.7,434.65
2014.9,411.57
2014,431.65
2013.1,414.33
2012.3,451.67
2011.4,405.58
2010.5,434.29
2009.7,416.97
2008.8,370.91
2007.9,439.86
2007,491.53
2006.2,431.11
2005.3,442.54
2004.4,405.13
2003.6,410.82
2002.7,407.89
2001.8,404.96
2001,436.49
2000.1,442.17
1999.2,456.46
1998.3,424.82
1997.5,413.29
1996.6,424.71
1995.7,427.52
1994.9,447.54
1994,453.21
1993.1,441.68
1992.2,427.28
1991.4,441.55
1990.5,435.76
1989.6,412.76
1988.8,432.77
1987.9,424.11
1987,438.38
1986.1,504.21
1985.3,426.8
1984.4,432.46
1983.5,406.63
1982.6,440.93
1981.8,412.24
1980.9,455.12
1980,466.51
1979.2,426.38
1978.3,434.9
1977.4,391.93
1976.5,437.64
1975.7,420.42
1974.8,463.25
1973.9,440.31
1973,388.8
1972.2,451.62
1971.3,428.7
1970.4,394.35
1969.5,457.15
1968.7,445.66
1967.8,439.88
1966.9,454.1
1966,411.2
1965.2,419.71
1964.3,442.49
1963.4,459.56
1962.5,430.95
1961.7,448.01
1960.8,408
1959.9,473.56
1959,405.04
1958.1,439.2
1957.3,390.67
1956.4,410.57
1955.5,427.62
