3199.16	450.227
3198.45	510.494
3197.75	506.88
3197.04	538.708
3196.33	513.828
3195.63	499.586
3194.92	520.773
3194.22	549.04
3193.51	563.132
3192.81	541.808
3192.1	520.489
3191.39	559.361
3190.69	492.029
3189.98	541.512
3189.27	520.205
3188.57	488.289
3187.86	470.533
3187.15	544.753
3186.45	516.384
3185.74	519.85
3185.03	480.884
3184.33	494.96
3183.62	562.056
3182.91	554.911
3182.2	487.689
3181.5	508.824
3180.79	522.886
3180.08	529.88
3179.37	536.872
3178.67	476.762
3177.96	572.036
3177.25	515.468
3176.54	536.578
3175.83	522.387
3175.12	561.136
3174.42	486.957
3173.71	518.644
3173	529.157
3172.29	511.448
3171.58	514.905
3170.87	472.52
3170.16	504.187
3169.45	468.865
3168.74	489.95
3168.04	482.835
3167.33	518.007
3166.62	539.077
3165.91	556.618
3165.2	472.004
3164.49	496.593
3163.78	503.568
3163.07	485.894
3162.36	535.115
3161.65	499.841
3160.94	489.215
3160.23	552.491
3159.52	499.637
3158.81	566.412
3158.09	488.947
3157.38	552.189
3156.67	502.88
3155.96	520.392
3155.25	541.415
3154.54	537.826
3153.83	513.15
3153.12	541.194
3152.41	495.441
3151.69	498.886
3150.98	509.357
3150.27	561.972
3149.56	477.611
3148.85	505.637
3148.13	512.589
3147.42	565.175
3146.71	508.939
3146	512.379
3145.28	533.363
3144.57	536.799
3143.86	508.661
3143.15	515.607
3142.43	533.072
3141.72	540.012
3141.01	473.322
3140.3	469.752
3139.58	501.234
3138.87	536.212
3138.16	529.131
3137.44	588.621
3136.73	539.496
3136.01	546.427
3135.3	514.832
3134.59	528.769
3133.87	570.713
3133.16	514.621
3132.44	532.053
3131.73	542.48
3131.02	503.912
3130.3	584.318
3129.59	545.756
3128.87	531.689
3128.16	524.622
3127.44	514.059
3126.73	555.947
3126.01	478.958
3125.3	552.3
3124.58	513.778
3123.87	559.138
3123.15	426.284
3122.43	545.01
3121.72	496.032
3121	492.471
3120.29	548.279
3119.57	579.63
3118.86	509.725
3118.14	450.312
3117.42	589.863
3116.71	537.435
3115.99	551.319
3115.27	505.888
3114.56	530.238
3113.84	481.335
3113.12	523.118
3112.41	516.073
3111.69	522.975
3110.97	536.848
3110.25	554.202
3109.54	540.186
3108.82	526.174
3108.1	574.88
3107.38	501.645
3106.67	508.542
3105.95	494.542
3105.23	546.708
3104.51	532.706
3103.8	483.896
3103.08	581.292
3102.36	501.165
3101.64	511.536
3100.92	514.945
3100.2	518.354
3099.48	525.24
3098.77	518.212
3098.05	504.231
3097.33	521.547
3096.61	493.664
3095.89	517.929
3095.17	521.334
3094.45	465.661
3093.73	503.818
3093.01	472.482
3092.29	534.943
3091.57	510.558
3090.85	475.761
3090.13	545.14
3089.41	524.235
3088.69	548.463
3087.97	492.855
3087.25	524.02
3086.53	534.358
3085.81	513.469
3085.09	548.088
3084.37	537.608
3083.65	509.79
3082.93	520.123
3082.21	537.387
3081.48	568.513
3080.76	575.367
3080.04	499.045
3079.32	550.954
3078.6	564.737
3077.88	516.161
3077.16	533.409
3076.43	498.704
3075.71	477.859
3074.99	540.115
3074.27	470.805
3073.54	522.661
3072.82	487.981
3072.1	522.518
3071.38	474.008
3070.65	491.24
3069.93	505.009
3069.21	539.524
3068.49	511.787
3067.76	518.632
3067.04	553.131
3066.32	559.969
3065.59	539.156
3064.87	535.626
3064.15	476.815
3063.42	532.025
3062.7	573.403
3061.98	535.333
3061.25	517.994
3060.53	504.111
3059.8	542.018
3059.08	497.07
3058.35	597.092
3057.63	503.836
3056.91	524.47
3056.18	510.598
3055.46	527.776
3054.73	503.56
3054.01	582.808
3053.28	537.903
3052.56	551.62
3051.83	472.26
3051.11	544.576
3050.38	558.286
3049.65	554.764
3048.93	565.024
3048.2	551.168
3047.48	551.092
3046.75	530.354
3046.03	564.715
3045.3	506.108
3044.57	561.118
3043.85	543.831
3043.12	529.991
3042.39	529.919
3041.67	557.37
3040.94	546.974
3040.21	515.943
3039.49	533.068
3038.76	546.75
3038.03	526.045
3037.31	567.226
3036.58	529.339
3035.85	543.014
3035.12	525.758
3034.4	484.455
3033.67	525.614
3032.94	477.453
3032.21	576.987
3031.48	556.304
3030.76	528.76
3030.03	508.089
3029.3	583.536
3028.57	559.431
3027.84	562.787
3027.11	528.398
3026.39	569.494
3025.66	586.567
3024.93	545.33
3024.2	497.245
3023.47	497.177
3022.74	623.958
3022.01	541.603
3021.28	517.538
3020.55	551.736
3019.82	572.219
3019.09	544.733
3018.36	582.339
3017.63	561.709
3016.9	513.688
3016.17	616.341
3015.44	578.597
3014.71	605.903
3013.98	581.861
3013.25	537.292
3012.52	489.314
3011.79	554.252
3011.06	571.28
3010.33	543.839
3009.6	526.665
3008.87	451.365
3008.13	502.588
3007.4	485.427
3006.67	512.705
3005.94	560.48
3005.21	529.65
3004.48	577.41
3003.75	573.915
3003.01	570.421
3002.28	566.927
3001.55	560.02
3000.82	590.672
3000.08	498.418
2999.35	549.55
2998.62	573.365
2997.89	556.224
2997.15	593.68
2996.42	579.953
2995.69	620.805
2994.96	559.33
2994.22	528.563
2993.49	525.081
2992.76	593.192
2992.02	538.572
2991.29	582.805
2990.56	599.764
2989.82	517.907
2989.09	545.091
2988.35	572.267
2987.62	565.377
2986.89	640.219
2986.15	589.057
2985.42	565.145
2984.68	616.128
2983.95	599.025
2983.21	564.913
2982.48	513.796
2981.74	588.573
2981.01	500.048
2980.27	554.399
2979.54	595.133
2978.8	625.654
2978.07	601.769
2977.33	574.492
2976.6	621.998
2975.86	570.936
2975.13	686.389
2974.39	638.73
2973.65	597.878
2972.92	597.796
2972.18	519.604
2971.45	621.402
2970.71	638.293
2969.97	566.916
2969.24	580.416
2968.5	610.88
2967.76	620.976
2967.03	634.463
