3199.11	1644.91
3198.4	1683.91
3197.7	1598.61
3196.99	1609.02
3196.29	1658.41
3195.58	1665.27
3194.88	1583.56
3194.17	1661.27
3193.46	1721.25
3192.76	1752.89
3192.05	1720.78
3191.35	1578.94
3190.64	1649.52
3189.93	1677.61
3189.23	1649.07
3188.52	1747.92
3187.81	1754.75
3187.11	1704.99
3186.4	1644.63
3185.69	1718.67
3184.99	1647.72
3184.28	1711.13
3183.57	1682.62
3182.86	1724.8
3182.16	1675.09
3181.45	1575.93
3180.74	1681.7
3180.03	1713.26
3179.33	1656.52
3178.62	1702.2
3177.91	1617.22
3177.2	1715.86
3176.49	1697.97
3175.79	1648.33
3175.08	1718.68
3174.37	1721.98
3173.66	1679.4
3172.95	1725.03
3172.24	1693.05
3171.53	1756.3
3170.82	1696.12
3170.12	1671.21
3169.41	1727.38
3168.7	1713.05
3167.99	1681.09
3167.28	1670.29
3166.57	1631.31
3165.86	1620.52
3165.15	1613.25
3164.44	1708.12
3163.73	1672.67
3163.02	1542.17
3162.31	1739.11
3161.6	1661.43
3160.89	1650.64
3160.18	1741.91
3159.47	1681.86
3158.76	1671.08
3158.05	1649.74
3157.34	1698.76
3156.63	1705.56
3155.91	1698.29
3155.2	1669.93
3154.49	1588.86
3153.78	1732.74
3153.07	1676.28
3152.36	1595.23
3151.65	1668.79
3150.93	1689.64
3150.22	1699.95
3149.51	1717.28
3148.8	1717.04
3148.09	1681.7
3147.37	1646.37
3146.66	1761.97
3145.95	1659.95
3145.24	1715.87
3144.52	1680.55
3143.81	1708.38
3143.1	1683.6
3142.39	1613.23
3141.67	1648.07
3140.96	1728.49
3140.25	1630.09
3139.53	1728.01
3138.82	1580.58
3138.11	1636.44
3137.39	1685.26
3136.68	1713.06
3135.97	1737.34
3135.25	1660.06
3134.54	1845.42
3133.82	1621.09
3133.11	1666.38
3132.4	1757.16
3131.68	1739.42
3130.97	1746.18
3130.25	1742.44
3129.54	1598.77
3128.82	1706.99
3128.11	1678.77
3127.39	1643.58
3126.68	1772.72
3125.96	1737.52
3125.25	1695.33
3124.53	1632.19
3123.82	1719.33
3123.1	1708.62
3122.39	1718.86
3121.67	1802.46
