3199.12	5342.41
3198.41	5423.95
3197.7	5380.67
3197	5337.41
3196.29	5308.33
3195.59	5162.34
3194.88	5345.85
3194.18	5291.99
3193.47	5415.23
3192.76	5269.3
3192.06	5275.66
3191.35	5243.08
3190.65	5408.73
3189.94	5298.27
3189.23	5230.31
3188.53	5250.83
3187.82	5186.43
3187.11	5309.53
3186.41	5482.11
3185.7	5364.66
3184.99	5395.75
3184.29	5515.22
3183.58	5387.21
3182.87	5344.06
3182.16	5251.45
3181.46	5250.73
3180.75	5334.81
3180.04	5309.35
3179.33	5336.88
3178.63	5336.15
3177.92	5208.31
3177.21	5228.78
3176.5	5432.81
3175.79	5177.94
3175.08	5304.28
3174.38	5494.1
3173.67	5359.28
3172.96	5224.49
3172.25	5417.78
3171.54	5431.14
3170.83	5317.56
3170.12	5253.37
3169.41	5256.18
3168.7	5347.11
3167.99	5304.09
3167.29	5296.31
3166.58	5327.3
3165.87	5449.87
3165.16	5255.4
3164.45	5374.42
3163.74	5384.25
3163.03	5429.29
3162.32	5259.57
3161.61	5392.61
3160.9	5215.9
3160.19	5447.44
3159.48	5365.77
3158.76	5308.75
3158.05	5311.54
3157.34	5338.95
3156.63	5218.66
3155.92	5369.14
3155.21	5449.26
3154.5	5258.7
3153.79	5317.73
3153.08	5327.55
3152.36	5498.99
3151.65	5269.88
3150.94	5349.95
3150.23	5236.83
3149.52	5295.82
3148.81	5326.69
3148.09	5210.11
3147.38	5311.2
3146.67	5278.88
3145.96	5295.71
3145.24	5393.24
3144.53	5360.92
3143.82	5447.89
3143.11	5478.71
3142.39	5446.4
3141.68	5259.81
3140.97	5434.4
3140.25	5279.41
3139.54	5439.92
3138.83	5421.65
3138.11	5263.23
3137.4	5472.73
3136.69	5335.36
3135.97	5422.19
3135.26	5326.89
3134.55	5326.17
3133.83	5458.49
3133.12	5440.24
3132.4	5309.98
3131.69	5379.25
3130.97	5640.97
3130.26	5293.81
3129.55	5544.97
3128.83	5449.77
3128.12	5525.97
3127.4	5511.23
3126.69	5356.63
3125.97	5446.79
3125.26	5400.6
3124.54	5613.07
3123.82	5427.09
3123.11	5415.86
3122.39	5478.01
3121.68	5637.94
3120.96	5438.09
3120.25	5468.78
3119.53	5401.69
3118.81	5530.12
3118.1	5564.28
3117.38	5532.1
3116.67	5615.1
3115.95	5600.38
3115.23	5582.17
3114.52	5441.87
3113.8	5437.64
3113.08	5646.14
3112.37	5711.62
3111.65	5519.08
3110.93	5445.12
3110.21	5594.26
3109.5	5795.63
3108.78	5655.45
3108.06	5640.74
3107.34	5326.44
3106.63	5503.36
3105.91	5457.33
3105.19	5522.75
3104.47	5633.41
3103.75	5437.69
3103.04	5628.38
3102.32	5474.48
3101.6	5449.38
3100.88	5751.33
3100.16	5611.39
3099.44	5690.63
3098.72	5509
3098.01	5623
3097.29	5444.91
3096.57	5388.54
3095.85	5766.69
3095.13	5727.67
3094.41	5448.88
3093.69	5524.58
3092.97	5596.78
3092.25	5484.86
3091.53	5567.46
3090.81	5632.68
3090.09	5645.8
3089.37	5492.27
3088.65	5654.67
3087.93	5463
3087.21	5847.46
3086.49	5548.26
3085.77	5651.58
3085.05	5727.12
3084.33	5497.42
3083.61	5815.72
3082.89	5624.22
3082.16	5838.4
3081.44	5633.08
3080.72	5649.64
3080	5551.83
3079.28	5578.79
3078.56	5456.77
3077.84	5726.22
3077.11	5534.94
3076.39	5811.24
3075.67	5703.1
3074.95	5577.68
3074.23	5601.15
3073.5	5624.61
3072.78	5526.94
3072.06	5702.66
3071.34	5632.68
3070.61	5635.37
3069.89	5582.72
3069.17	5882.84
3068.44	5736.8
3067.72	5684.15
3067	5645.35
3066.28	5551.25
3065.55	5830.43
3064.83	5715.6
3064.1	5904.85
3063.38	5900.59
3062.66	5733.98
3061.93	5757.37
3061.21	5936.15
3060.49	5610.78
3059.76	5755.01
3059.04	5788.74
3058.31	5808.66
3057.59	5921.74
3056.86	5786.37
3056.14	5802.83
3055.41	5908.97
